myFlowerExperiment | INFO flwr 2023-10-11 13:03:33,424 | app.py:175 | Starting Flower simulation, config: ServerConfig(num_rounds=100, round_timeout=None)
myFlowerExperiment | INFO flwr 2023-10-11 13:14:13,504 | server.py:125 | fit progress: (9, 0.5818634033203125, {'accuracy': 0.7548040151596069}, 619.8495866939775)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:14:13,504 | server.py:173 | evaluate_round 9: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:14:16,926 | server.py:187 | evaluate_round 9 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:14:16,926 | server.py:222 | fit_round 10: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:15:10,972 | server.py:236 | fit_round 10 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:15:22,058 | server.py:125 | fit progress: (10, 0.5847947597503662, {'accuracy': 0.7528393864631653}, 688.4037661799812)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:15:22,059 | server.py:173 | evaluate_round 10: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:15:25,486 | server.py:187 | evaluate_round 10 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:15:25,486 | server.py:222 | fit_round 11: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:16:19,602 | server.py:236 | fit_round 11 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:16:30,642 | server.py:125 | fit progress: (11, 0.5884267091751099, {'accuracy': 0.7519349455833435}, 756.987601951987)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:16:30,642 | server.py:173 | evaluate_round 11: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:16:34,103 | server.py:187 | evaluate_round 11 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:16:34,103 | server.py:222 | fit_round 12: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:17:28,947 | server.py:236 | fit_round 12 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:17:39,979 | server.py:125 | fit progress: (12, 0.5898422002792358, {'accuracy': 0.7474645376205444}, 826.3245324100135)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:17:39,979 | server.py:173 | evaluate_round 12: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:17:43,507 | server.py:187 | evaluate_round 12 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:17:43,508 | server.py:222 | fit_round 13: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:18:37,285 | server.py:236 | fit_round 13 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:18:48,273 | server.py:125 | fit progress: (13, 0.5904311537742615, {'accuracy': 0.741696834564209}, 894.618836403999)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:18:48,274 | server.py:173 | evaluate_round 13: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:18:51,802 | server.py:187 | evaluate_round 13 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:18:51,802 | server.py:222 | fit_round 14: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:19:46,010 | server.py:236 | fit_round 14 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:19:57,114 | server.py:125 | fit progress: (14, 0.5906388759613037, {'accuracy': 0.7430905699729919}, 963.458977288974)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:19:57,114 | server.py:173 | evaluate_round 14: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:20:00,580 | server.py:187 | evaluate_round 14 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:20:00,580 | server.py:222 | fit_round 15: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:20:55,051 | server.py:236 | fit_round 15 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:21:06,099 | server.py:125 | fit progress: (15, 0.5895561575889587, {'accuracy': 0.7416746020317078}, 1032.4443644189741)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:21:06,099 | server.py:173 | evaluate_round 15: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:21:09,632 | server.py:187 | evaluate_round 15 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:21:09,632 | server.py:222 | fit_round 16: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:22:04,067 | server.py:236 | fit_round 16 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:22:15,123 | server.py:125 | fit progress: (16, 0.5921295285224915, {'accuracy': 0.7348763346672058}, 1101.4685753199738)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:22:15,124 | server.py:173 | evaluate_round 16: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:22:18,539 | server.py:187 | evaluate_round 16 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:22:18,539 | server.py:222 | fit_round 17: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:23:12,881 | server.py:236 | fit_round 17 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:23:23,790 | server.py:125 | fit progress: (17, 0.5938526391983032, {'accuracy': 0.7353730797767639}, 1170.1352254240192)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:23:23,790 | server.py:173 | evaluate_round 17: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:23:27,126 | server.py:187 | evaluate_round 17 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:23:27,126 | server.py:222 | fit_round 18: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:24:22,738 | server.py:236 | fit_round 18 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:24:33,758 | server.py:125 | fit progress: (18, 0.5957261919975281, {'accuracy': 0.7350690960884094}, 1240.1035503890016)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:24:33,758 | server.py:173 | evaluate_round 18: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:24:37,278 | server.py:187 | evaluate_round 18 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:24:37,278 | server.py:222 | fit_round 19: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:25:31,265 | server.py:236 | fit_round 19 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:25:42,353 | server.py:125 | fit progress: (19, 0.6004108786582947, {'accuracy': 0.7364702820777893}, 1308.6980758970021)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:25:42,353 | server.py:173 | evaluate_round 19: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:25:45,828 | server.py:187 | evaluate_round 19 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:25:45,829 | server.py:222 | fit_round 20: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:26:40,189 | server.py:236 | fit_round 20 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:26:51,159 | server.py:125 | fit progress: (20, 0.6042518615722656, {'accuracy': 0.7386127710342407}, 1377.5042965469765)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:26:51,159 | server.py:173 | evaluate_round 20: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:26:54,620 | server.py:187 | evaluate_round 20 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:26:54,620 | server.py:222 | fit_round 21: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:27:48,681 | server.py:236 | fit_round 21 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:27:59,788 | server.py:125 | fit progress: (21, 0.6061535477638245, {'accuracy': 0.7305393815040588}, 1446.1329415580258)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:27:59,788 | server.py:173 | evaluate_round 21: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:28:03,153 | server.py:187 | evaluate_round 21 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:28:03,153 | server.py:222 | fit_round 22: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:28:57,379 | server.py:236 | fit_round 22 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:29:08,505 | server.py:125 | fit progress: (22, 0.6080731153488159, {'accuracy': 0.7315328121185303}, 1514.8500810419791)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:29:08,505 | server.py:173 | evaluate_round 22: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:29:11,938 | server.py:187 | evaluate_round 22 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:29:11,939 | server.py:222 | fit_round 23: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:30:06,770 | server.py:236 | fit_round 23 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:30:17,910 | server.py:125 | fit progress: (23, 0.6119846701622009, {'accuracy': 0.7326596975326538}, 1584.2551314739976)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:30:17,910 | server.py:173 | evaluate_round 23: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:30:21,360 | server.py:187 | evaluate_round 23 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:30:21,360 | server.py:222 | fit_round 24: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:31:15,334 | server.py:236 | fit_round 24 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:31:26,373 | server.py:125 | fit progress: (24, 0.6148372888565063, {'accuracy': 0.7321555614471436}, 1652.718843388022)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:31:26,374 | server.py:173 | evaluate_round 24: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:31:29,802 | server.py:187 | evaluate_round 24 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:31:29,802 | server.py:222 | fit_round 25: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:32:23,930 | server.py:236 | fit_round 25 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:32:34,919 | server.py:125 | fit progress: (25, 0.6189061999320984, {'accuracy': 0.7340608239173889}, 1721.2644848959753)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:32:34,919 | server.py:173 | evaluate_round 25: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:32:38,332 | server.py:187 | evaluate_round 25 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:32:38,332 | server.py:222 | fit_round 26: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:33:33,570 | server.py:236 | fit_round 26 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:33:44,931 | server.py:125 | fit progress: (26, 0.6183700561523438, {'accuracy': 0.733252763748169}, 1791.2759372550063)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:33:44,931 | server.py:173 | evaluate_round 26: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:33:48,320 | server.py:187 | evaluate_round 26 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:33:48,320 | server.py:222 | fit_round 27: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:34:43,252 | server.py:236 | fit_round 27 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:34:54,232 | server.py:125 | fit progress: (27, 0.6191455125808716, {'accuracy': 0.7348763346672058}, 1860.577785762027)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:34:54,233 | server.py:173 | evaluate_round 27: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:34:57,700 | server.py:187 | evaluate_round 27 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:34:57,700 | server.py:222 | fit_round 28: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:35:51,762 | server.py:236 | fit_round 28 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:36:02,812 | server.py:125 | fit progress: (28, 0.6233351230621338, {'accuracy': 0.7358178496360779}, 1929.1578478930169)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:36:02,813 | server.py:173 | evaluate_round 28: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:36:06,272 | server.py:187 | evaluate_round 28 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:36:06,272 | server.py:222 | fit_round 29: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:37:00,466 | server.py:236 | fit_round 29 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:37:11,576 | server.py:125 | fit progress: (29, 0.6241364479064941, {'accuracy': 0.7364183664321899}, 1997.9212737730122)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:37:11,576 | server.py:173 | evaluate_round 29: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:37:15,151 | server.py:187 | evaluate_round 29 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:37:15,151 | server.py:222 | fit_round 30: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:38:09,504 | server.py:236 | fit_round 30 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:38:20,494 | server.py:125 | fit progress: (30, 0.6254054307937622, {'accuracy': 0.740644097328186}, 2066.8398109609843)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:38:20,495 | server.py:173 | evaluate_round 30: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:38:23,903 | server.py:187 | evaluate_round 30 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:38:23,903 | server.py:222 | fit_round 31: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:39:18,501 | server.py:236 | fit_round 31 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:39:29,567 | server.py:125 | fit progress: (31, 0.6313545107841492, {'accuracy': 0.7399694323539734}, 2135.912266545987)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:39:29,567 | server.py:173 | evaluate_round 31: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:39:33,070 | server.py:187 | evaluate_round 31 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:39:33,070 | server.py:222 | fit_round 32: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:40:27,755 | server.py:236 | fit_round 32 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:40:38,896 | server.py:125 | fit progress: (32, 0.6281194686889648, {'accuracy': 0.7425271272659302}, 2205.241374810983)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:40:38,896 | server.py:173 | evaluate_round 32: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:40:42,418 | server.py:187 | evaluate_round 32 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:40:42,418 | server.py:222 | fit_round 33: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:41:36,599 | server.py:236 | fit_round 33 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:41:52,426 | server.py:125 | fit progress: (33, 0.6265997886657715, {'accuracy': 0.7473088502883911}, 2278.770995119994)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:41:52,426 | server.py:173 | evaluate_round 33: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:41:55,747 | server.py:187 | evaluate_round 33 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:41:55,748 | server.py:222 | fit_round 34: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:42:50,232 | server.py:236 | fit_round 34 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:43:01,290 | server.py:125 | fit progress: (34, 0.6292675733566284, {'accuracy': 0.7430608868598938}, 2347.635360502987)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:43:01,290 | server.py:173 | evaluate_round 34: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:43:04,703 | server.py:187 | evaluate_round 34 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:43:04,703 | server.py:222 | fit_round 35: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:44:00,022 | server.py:236 | fit_round 35 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:44:11,072 | server.py:125 | fit progress: (35, 0.6253881454467773, {'accuracy': 0.739924967288971}, 2417.4177655680105)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:44:11,073 | server.py:173 | evaluate_round 35: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:44:14,706 | server.py:187 | evaluate_round 35 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:44:14,706 | server.py:222 | fit_round 36: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:45:09,505 | server.py:236 | fit_round 36 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:45:20,533 | server.py:125 | fit progress: (36, 0.6227659583091736, {'accuracy': 0.7429274916648865}, 2486.878541594022)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:45:20,533 | server.py:173 | evaluate_round 36: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:45:23,994 | server.py:187 | evaluate_round 36 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:45:23,994 | server.py:222 | fit_round 37: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:46:18,706 | server.py:236 | fit_round 37 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:46:29,834 | server.py:125 | fit progress: (37, 0.6249105930328369, {'accuracy': 0.7428829669952393}, 2556.179473990982)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:46:29,834 | server.py:173 | evaluate_round 37: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:46:33,243 | server.py:187 | evaluate_round 37 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2023-10-11 13:46:33,244 | server.py:222 | fit_round 38: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:47:27,851 | server.py:236 | fit_round 38 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2023-10-11 13:47:38,867 | server.py:125 | fit progress: (38, 0.6260895133018494, {'accuracy': 0.7468566298484802}, 2625.2123732499895)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:47:38,867 | server.py:173 | evaluate_round 38: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2023-10-11 13:47:42,376 | server.py:187 | evaluate_round 38 received 0 results and 19 failures
